id,displayRaceId,displaySexId,skinId,faceId,hairStyleId,hairColorId,facialHairId,itemDisplayId_1,itemDisplayId_2,itemDisplayId_3,itemDisplayId_4,itemDisplayId_5,itemDisplayId_6,itemDisplayId_7,itemDisplayId_8,itemDisplayId_9,flags,bakeName
10124,1,0,2,11,1,2,5,0,0,31456,27599,25282,13117,5380,0,0,0,"CreatureDisplayExtra-10124_HD.blp"
10125,3,1,3,4,13,0,1,0,0,31457,23896,6121,11312,14948,0,0,0,"CreatureDisplayExtra-10125_HD.blp"
10126,4,0,7,1,2,6,3,0,0,0,10094,8551,13117,18907,0,0,0,"CreatureDisplayExtra-10126_HD.blp"
10127,5,0,2,0,2,4,14,3087,0,19177,3686,11172,5870,31140,0,8307,0,"CreatureDisplayExtra-10127_HD.blp"
10128,2,1,7,4,1,1,3,0,0,0,7938,8135,31461,10263,17002,0,0,"CreatureDisplayExtra-10128_HD.blp"
10129,6,0,9,3,3,2,5,0,0,0,31462,9047,10071,31463,0,0,0,"CreatureDisplayExtra-10129_HD.blp"
10130,8,1,5,5,1,3,2,0,0,31464,25442,9401,7781,17424,12126,0,0,"CreatureDisplayExtra-10130_HD.blp"
10131,8,0,13,0,2,4,7,0,31465,0,31466,11953,6300,23418,3704,31467,0,"CreatureDisplayExtra-10131_HD.blp"
10132,8,0,13,0,4,3,6,0,31465,0,31466,11953,6300,23418,3704,31467,0,"CreatureDisplayExtra-10132_HD.blp"
10133,8,1,13,0,2,4,1,0,31465,0,31466,11953,6300,23418,3704,31467,0,"CreatureDisplayExtra-10133_HD.blp"
10134,8,1,13,0,4,3,0,0,31465,0,31466,11953,6300,23418,3704,31467,0,"CreatureDisplayExtra-10134_HD.blp"
10135,8,0,13,0,1,1,5,0,0,10066,10018,0,25297,0,0,0,0,"CreatureDisplayExtra-10135_HD.blp"
10136,8,0,13,0,3,6,8,0,0,10066,10018,0,25297,0,0,0,0,"CreatureDisplayExtra-10136_HD.blp"
10138,8,0,13,0,0,7,10,0,0,10066,10018,0,25297,0,0,0,0,"CreatureDisplayExtra-10138_HD.blp"
10139,8,1,13,0,2,0,1,0,0,10066,10018,0,25297,0,0,0,0,"CreatureDisplayExtra-10139_HD.blp"
10140,8,1,13,0,3,4,4,31469,13697,0,31470,31471,4418,31472,31473,31474,0,"CreatureDisplayExtra-10140_HD.blp"
10141,2,0,7,4,4,5,1,0,0,31485,0,13309,22459,13311,10016,0,0,"CreatureDisplayExtra-10141_HD.blp"
10142,8,0,13,0,5,1,9,0,0,11530,0,12020,31486,12021,0,0,0,"CreatureDisplayExtra-10142_HD.blp"
10143,8,1,13,0,0,5,5,0,12916,10018,0,28642,10686,0,0,31487,0,"CreatureDisplayExtra-10143_HD.blp"
10144,8,0,13,0,1,3,10,31488,0,9171,0,10061,10871,0,0,31489,0,"CreatureDisplayExtra-10144_HD.blp"
10145,8,0,13,0,2,4,5,10998,11272,30687,0,8223,25239,24494,27017,5606,0,"CreatureDisplayExtra-10145_HD.blp"
10146,9,0,0,0,0,0,0,0,31496,12469,31497,22588,17903,14763,0,12468,8150,"377640478157f3bc1b2105a1b25a05fa.blp"
10147,7,0,4,4,6,0,0,31494,0,31495,0,11753,13117,14948,0,0,0,"CreatureDisplayExtra-10147_HD.blp"
10148,2,1,1,4,4,4,2,0,0,12543,0,7755,6197,31570,11023,7530,0,"CreatureDisplayExtra-10148_HD.blp"
10149,4,1,5,5,2,2,5,0,0,25320,0,7700,18015,31574,0,0,0,"CreatureDisplayExtra-10149_HD.blp"
10150,2,0,0,4,3,2,4,0,0,10094,0,10083,7765,10095,10939,0,0,"CreatureDisplayExtra-10150_HD.blp"
10151,8,0,13,0,1,9,6,0,0,10018,25442,0,31575,0,0,0,0,"CreatureDisplayExtra-10151_HD.blp"
10163,3,0,6,2,5,5,8,0,31665,2317,23652,25866,15943,31666,0,23655,0,"CreatureDisplayExtra-10163_HD.blp"
10164,3,0,5,9,4,3,5,0,31665,2317,23652,25866,15943,31666,0,23655,0,"CreatureDisplayExtra-10164_HD.blp"
10165,3,1,6,2,5,5,2,0,31665,2317,23652,23653,31667,31666,0,23655,0,"CreatureDisplayExtra-10165_HD.blp"
10166,3,1,5,9,4,3,5,0,31665,2317,23652,23653,31667,31666,0,23655,0,"CreatureDisplayExtra-10166_HD.blp"
10167,2,0,6,3,1,1,6,0,12521,26846,0,19499,7011,26850,3704,22898,0,"CreatureDisplayExtra-10167_HD.blp"
10168,2,0,1,8,3,5,9,0,12521,26846,0,19499,7011,26850,3704,22898,0,"CreatureDisplayExtra-10168_HD.blp"
10169,2,1,6,3,1,1,6,0,12521,26846,0,19499,7011,26850,3704,22898,0,"CreatureDisplayExtra-10169_HD.blp"
10170,2,1,1,7,3,5,2,0,12521,26846,0,19499,7011,26850,3704,22898,0,"CreatureDisplayExtra-10170_HD.blp"
10183,2,0,7,0,4,5,7,0,30785,30786,0,8204,16311,30789,28824,0,0,"CreatureDisplayExtra-10183_HD.blp"
10184,4,1,5,1,0,2,0,8380,17803,31678,31433,6223,6030,19747,0,23655,0,"CreatureDisplayExtra-10184_HD.blp"
10203,6,0,7,3,0,0,6,3047,12916,12917,0,12918,5947,0,10976,0,0,"CreatureDisplayExtra-10203_HD.blp"
10223,9,0,2,0,0,0,0,0,0,31736,31737,25235,17977,8262,0,0,31738,"188fb664223cf2694616be0781ce4ca.blp"
10224,7,0,3,0,0,0,0,31739,0,10892,11322,8551,25280,15619,0,0,0,"CreatureDisplayExtra-10224_HD.blp"
10225,7,0,4,2,6,0,5,0,0,31741,0,8350,3173,3066,0,0,31738,"CreatureDisplayExtra-10225_HD.blp"
10243,1,1,2,2,1,2,1,0,0,31772,0,8811,8085,31991,0,12350,0,"CreatureDisplayExtra-10243_HD.blp"
10244,3,1,3,2,13,2,1,0,0,31773,0,8811,3441,8959,0,12350,0,"CreatureDisplayExtra-10244_HD.blp"
10245,4,1,5,1,6,4,0,0,30314,32144,32145,32019,30313,6031,0,12092,32026,"CreatureDisplayExtra-10245_HD.blp"
10246,2,0,3,1,1,1,7,0,29479,13915,8150,22811,12817,22306,27296,22307,0,"CreatureDisplayExtra-10246_HD.blp"
10247,6,0,18,3,2,2,1,0,0,31774,8150,9186,6183,9267,0,28046,0,"CreatureDisplayExtra-10247_HD.blp"
10248,5,0,5,1,2,1,0,0,0,31774,8150,9186,6183,9267,0,28046,0,"CreatureDisplayExtra-10248_HD.blp"
10249,5,0,0,6,6,4,5,0,0,31775,10843,5858,7587,16808,0,2193,0,"CreatureDisplayExtra-10249_HD.blp"
10250,1,1,3,4,18,6,0,0,0,7708,0,8159,31776,10295,0,10351,0,"CreatureDisplayExtra-10250_HD.blp"
10251,8,0,10,0,1,2,6,31780,0,31781,0,25306,4619,31782,10939,0,31738,"CreatureDisplayExtra-10251_HD.blp"
10252,3,0,3,4,0,2,3,31784,0,31785,31786,25235,15934,8418,0,14838,31738,"CreatureDisplayExtra-10252_HD.blp"
10253,2,0,3,5,0,3,4,31784,0,31787,0,9007,11845,11841,0,11842,31738,"CreatureDisplayExtra-10253_HD.blp"
10254,4,1,2,4,5,0,0,0,0,31788,0,3335,6865,25308,0,0,31738,"CreatureDisplayExtra-10254_HD.blp"
10255,6,0,1,1,3,0,2,17710,0,31789,0,8151,8152,31790,16595,0,31738,"CreatureDisplayExtra-10255_HD.blp"
10256,2,1,7,4,1,0,2,0,0,31792,0,24493,6197,7762,0,10966,31738,"CreatureDisplayExtra-10256_HD.blp"
10257,1,0,0,8,8,8,2,3215,0,31793,31794,2985,13117,26415,0,31796,31738,"CreatureDisplayExtra-10257_HD.blp"
10258,1,0,3,3,2,4,0,0,0,31786,0,3244,4293,15603,0,31799,31738,"CreatureDisplayExtra-10258_HD.blp"
10262,2,0,3,3,2,2,9,0,12520,0,9194,9903,12526,12527,0,12528,0,"CreatureDisplayExtra-10262_HD.blp"
10263,4,1,5,6,2,7,5,0,0,31786,0,3244,4293,15603,0,31799,31738,"CreatureDisplayExtra-10263_HD.blp"
10264,2,1,3,8,0,1,5,0,0,31786,0,3244,4293,15603,0,31799,31738,"CreatureDisplayExtra-10264_HD.blp"
10265,5,0,0,5,1,5,6,0,0,31786,0,3244,4293,15603,0,31799,31738,"CreatureDisplayExtra-10265_HD.blp"
10283,2,1,7,0,6,1,5,0,0,31990,0,0,4293,15603,0,0,0,"CreatureDisplayExtra-10283_HD.blp"
10284,1,1,5,8,4,4,2,0,0,31772,0,8811,8085,31991,0,12350,0,"CreatureDisplayExtra-10284_HD.blp"
10285,1,1,2,11,14,0,4,0,0,31772,0,8811,8085,31991,0,12350,0,"CreatureDisplayExtra-10285_HD.blp"
10286,2,0,0,7,3,5,4,0,29479,13915,8150,22811,12817,22306,27296,22307,0,"CreatureDisplayExtra-10286_HD.blp"
10287,2,0,4,5,5,3,6,0,29479,13915,8150,22811,12817,22306,27296,22307,0,"CreatureDisplayExtra-10287_HD.blp"
10303,1,0,1,11,4,7,0,0,5116,31992,0,4882,5870,5871,0,8307,0,"CreatureDisplayExtra-10303_HD.blp"
10304,4,0,3,2,1,5,5,0,0,31993,31994,4306,12360,17513,3153,0,0,"CreatureDisplayExtra-10304_HD.blp"
10323,2,0,2,6,5,3,9,0,12520,0,9194,9903,12526,12527,0,12528,0,"CreatureDisplayExtra-10323_HD.blp"
10324,7,1,3,2,1,0,4,7707,0,32004,32005,0,32006,32007,0,0,0,"CreatureDisplayExtra-10324_HD.blp"
10325,7,1,4,2,5,5,1,7707,0,32004,32005,0,32006,32007,0,0,0,"CreatureDisplayExtra-10325_HD.blp"
10326,7,1,0,0,0,7,1,7707,0,32004,32005,0,32006,32007,0,0,0,"CreatureDisplayExtra-10326_HD.blp"
10327,7,1,1,6,6,8,2,7707,0,32004,32005,0,32006,32007,0,0,0,"CreatureDisplayExtra-10327_HD.blp"
10328,8,1,9,0,1,3,0,7707,0,32002,32003,0,11059,0,0,0,0,"CreatureDisplayExtra-10328_HD.blp"
10329,8,1,9,0,3,7,3,7707,0,32002,32003,0,11059,0,0,0,0,"CreatureDisplayExtra-10329_HD.blp"
10330,8,1,9,0,2,2,2,7707,0,32002,32003,0,11059,0,0,0,0,"CreatureDisplayExtra-10330_HD.blp"
10331,8,1,9,0,4,6,1,7707,0,32002,32003,0,11059,0,0,0,0,"CreatureDisplayExtra-10331_HD.blp"
10343,8,1,14,0,4,8,3,0,0,9811,9456,0,32025,17642,0,8983,0,"CreatureDisplayExtra-10343_HD.blp"
10344,8,1,14,0,3,9,2,0,0,9811,9456,0,32025,17642,0,8983,0,"CreatureDisplayExtra-10344_HD.blp"
10345,8,1,14,0,2,8,1,0,0,9811,9456,0,32025,17642,0,8983,0,"CreatureDisplayExtra-10345_HD.blp"
10346,8,1,14,0,1,9,0,0,0,9811,9456,0,32025,17642,0,8983,0,"CreatureDisplayExtra-10346_HD.blp"
10347,8,0,11,0,2,9,7,0,31100,24348,32039,22362,24435,10984,17465,22364,0,"CreatureDisplayExtra-10347_HD.blp"
10348,8,1,11,0,3,7,5,19409,0,24348,32041,1107,32042,11499,12608,15415,0,"CreatureDisplayExtra-10348_HD.blp"
10349,8,0,11,0,4,0,0,5084,32043,32044,32045,22362,9807,32046,17465,28163,0,"CreatureDisplayExtra-10349_HD.blp"
10350,8,0,11,0,5,3,0,32047,32048,32044,32049,27272,32050,32046,17465,32051,0,"CreatureDisplayExtra-10350_HD.blp"
10351,8,0,11,0,5,4,8,0,32052,27932,32053,26879,27937,32054,27933,27934,0,"CreatureDisplayExtra-10351_HD.blp"
10352,8,1,11,0,0,0,0,0,32052,27932,32053,26879,27937,32054,27933,27934,0,"CreatureDisplayExtra-10352_HD.blp"
10353,8,0,11,0,2,7,5,0,32052,27932,32053,26879,27937,32054,27933,27934,0,"CreatureDisplayExtra-10353_HD.blp"
10354,8,1,11,0,2,9,5,0,32052,27932,32053,26879,27937,32054,27933,27934,0,"CreatureDisplayExtra-10354_HD.blp"
10355,2,1,2,8,5,2,2,0,0,0,32065,11008,16534,10938,0,0,0,"CreatureDisplayExtra-10355_HD.blp"
10356,8,0,11,0,5,4,0,32056,27945,27932,32057,29549,32058,32059,32060,28352,0,"CreatureDisplayExtra-10356_HD.blp"
10357,8,0,11,0,3,1,5,0,29798,24348,32063,29793,8058,10984,21346,32064,0,"CreatureDisplayExtra-10357_HD.blp"
10363,8,0,11,0,0,3,7,7707,0,0,32086,28369,31461,21532,0,0,0,"CreatureDisplayExtra-10363_HD.blp"
10383,2,0,3,4,5,2,5,0,31046,32136,0,22811,30367,27035,0,32137,32031,"CreatureDisplayExtra-10383_HD.blp"
10384,2,1,4,6,0,1,5,0,31049,32138,32139,27272,27275,11105,0,11106,31527,"CreatureDisplayExtra-10384_HD.blp"
10403,1,0,4,2,6,5,1,4651,28217,0,5334,11811,11804,6123,0,32161,0,"CreatureDisplayExtra-10403_HD.blp"
10404,9,1,2,0,8,0,0,0,0,0,8311,0,8312,20636,3619,32169,0,"513a77b06d30ef24e5b27ca9959f388.blp"
10405,9,0,2,0,0,0,0,0,0,0,8311,28477,4439,18293,3619,32169,0,"86a9c5ac4a4cd072a019bcdc50afee3.blp"
10406,9,0,0,0,0,0,0,0,0,5440,9575,25235,28198,6198,2561,21396,0,"fa9fb448a9152fcdde4f826ae98459d4.blp"
10407,9,0,1,0,0,0,0,0,0,12630,8311,7662,7622,6301,0,10696,0,"b5ad0f82f6f0026cd22c0fc7b40f076d.blp"
10408,4,1,3,5,1,7,1,0,30314,32144,32145,32019,30313,6031,0,12092,32026,"CreatureDisplayExtra-10408_HD.blp"
10409,2,0,0,2,2,7,1,5817,13787,32176,0,32177,32108,32178,0,32179,31527,"CreatureDisplayExtra-10409_HD.blp"
10410,4,1,0,6,0,2,8,0,30314,32144,32145,32019,30313,6031,0,12092,32026,"CreatureDisplayExtra-10410_HD.blp"
10423,3,0,7,7,5,6,10,0,0,32212,31519,25282,7182,5380,0,0,0,"CreatureDisplayExtra-10423_HD.blp"
10424,2,0,5,5,4,0,4,0,0,8156,0,8137,32213,23192,10976,0,0,"CreatureDisplayExtra-10424_HD.blp"
10425,5,1,0,9,0,1,4,23829,29261,32214,32215,29256,29254,6043,24365,18206,32524,"CreatureDisplayExtra-10425_HD.blp"
10426,5,0,2,9,0,1,5,15319,0,6040,31737,6055,6197,6198,6199,6200,32524,"CreatureDisplayExtra-10426_HD.blp"
10427,1,0,4,4,5,1,3,0,32220,32094,0,4847,13426,3533,0,32221,32525,"CreatureDisplayExtra-10427_HD.blp"
10428,1,1,7,4,12,1,6,0,32223,4412,23652,23653,32224,11447,0,32225,32525,"CreatureDisplayExtra-10428_HD.blp"
10429,8,0,14,0,0,0,0,32226,0,0,5334,8741,22562,0,0,0,0,"CreatureDisplayExtra-10429_HD.blp"
10430,1,0,6,9,7,4,5,0,0,32232,29047,8347,25296,8541,0,9778,0,"CreatureDisplayExtra-10430_HD.blp"
10431,1,0,2,0,8,6,7,0,0,32232,29047,8347,25296,8541,0,9778,0,"CreatureDisplayExtra-10431_HD.blp"
10432,1,1,7,9,7,4,1,0,0,32232,29047,8347,25296,8541,0,9778,0,"CreatureDisplayExtra-10432_HD.blp"
10433,1,1,2,0,11,6,0,0,0,32232,29047,8347,25296,8541,0,9778,0,"CreatureDisplayExtra-10433_HD.blp"
10434,5,0,5,9,7,4,5,0,0,32243,32244,5904,28648,9802,0,5860,0,"CreatureDisplayExtra-10434_HD.blp"
10435,5,0,1,7,3,8,10,0,0,32243,32244,5904,28648,9802,0,5860,0,"CreatureDisplayExtra-10435_HD.blp"
10436,5,1,5,9,7,4,5,0,0,32243,32244,5904,28648,9802,0,5860,0,"CreatureDisplayExtra-10436_HD.blp"
10437,5,1,1,7,3,8,2,0,0,32243,32244,5904,28648,9802,0,5860,0,"CreatureDisplayExtra-10437_HD.blp"
10443,1,0,4,11,4,3,7,0,0,0,11969,5858,6059,6077,0,7862,0,"CreatureDisplayExtra-10443_HD.blp"
10444,1,0,6,5,2,0,3,0,0,0,11969,5858,6059,6077,0,7862,0,"CreatureDisplayExtra-10444_HD.blp"
10445,1,1,4,11,4,3,0,0,0,0,11969,5858,6059,6077,0,7862,0,"CreatureDisplayExtra-10445_HD.blp"
10446,1,1,6,5,2,0,3,0,0,0,11969,5858,6059,6077,0,7862,0,"CreatureDisplayExtra-10446_HD.blp"
10447,5,0,4,1,4,3,7,0,0,0,6195,5838,8265,9802,0,5860,0,"CreatureDisplayExtra-10447_HD.blp"
10448,5,0,0,3,5,1,9,0,0,0,6195,5838,8265,9802,0,5860,0,"CreatureDisplayExtra-10448_HD.blp"
10449,5,1,4,1,4,3,7,0,0,0,6195,5838,8265,9802,0,5860,0,"CreatureDisplayExtra-10449_HD.blp"
10450,5,1,0,3,5,1,1,0,0,0,6195,5838,8265,9802,0,5860,0,"CreatureDisplayExtra-10450_HD.blp"
10451,1,0,0,2,1,7,1,15354,0,30295,0,8606,5632,6051,0,14716,0,"CreatureDisplayExtra-10451_HD.blp"
10452,1,0,5,8,1,0,4,15354,0,30295,0,8606,5632,6051,0,14716,0,"CreatureDisplayExtra-10452_HD.blp"
10453,1,1,0,2,1,7,1,15354,0,30295,0,8606,5632,6051,0,14716,0,"CreatureDisplayExtra-10453_HD.blp"
10454,1,1,5,8,1,0,4,15354,0,30295,0,8606,5632,6051,0,14716,0,"CreatureDisplayExtra-10454_HD.blp"
10455,5,0,0,2,1,7,1,18376,0,32266,0,8072,3248,6051,0,14716,0,"CreatureDisplayExtra-10455_HD.blp"
10456,5,0,5,9,9,9,16,18376,0,32266,0,8072,3248,6051,0,14716,0,"CreatureDisplayExtra-10456_HD.blp"
10457,5,1,0,2,1,7,1,18376,0,32266,0,8072,3248,6051,0,14716,0,"CreatureDisplayExtra-10457_HD.blp"
10458,5,1,5,9,9,9,7,18376,0,32266,0,8072,3248,6051,0,14716,0,"CreatureDisplayExtra-10458_HD.blp"
10459,1,0,3,4,3,3,2,15908,0,12028,10719,5867,21874,32309,0,0,0,"CreatureDisplayExtra-10459_HD.blp"
10460,1,0,9,0,3,5,5,15908,0,12028,10719,5867,21874,32309,0,0,0,"CreatureDisplayExtra-10460_HD.blp"
10461,1,1,3,4,3,3,2,15908,0,12028,10719,5867,21874,32309,0,0,0,"CreatureDisplayExtra-10461_HD.blp"
10462,1,1,9,9,3,0,5,15908,0,12028,10719,5867,21874,32309,0,0,0,"CreatureDisplayExtra-10462_HD.blp"
10463,5,0,3,4,3,3,2,32310,0,13802,11322,5845,1863,3757,0,0,0,"CreatureDisplayExtra-10463_HD.blp"
10464,5,0,1,8,6,6,6,32310,0,13802,11322,5845,1863,3757,0,0,0,"CreatureDisplayExtra-10464_HD.blp"
10465,5,1,3,4,2,3,3,32310,0,13802,11322,5845,1863,3757,0,0,0,"CreatureDisplayExtra-10465_HD.blp"
10466,5,1,1,8,6,6,6,32310,0,13802,11322,5845,1863,3757,0,0,0,"CreatureDisplayExtra-10466_HD.blp"
10467,9,0,0,0,0,0,0,0,0,31048,24348,22811,23376,32319,27026,0,0,"b862f42c9690312749591a539d3e52c.blp"
10468,9,0,1,0,0,0,0,0,0,31048,24348,22811,23376,32319,27026,0,0,"29e40fdbf2506d63974d59fd2677b0c.blp"
10469,9,0,2,0,0,0,0,0,0,31048,24348,22811,23376,32319,27026,0,0,"57be0b109fc8f8c489ea4fdfb4cf207b.blp"
10470,8,0,11,0,3,1,5,0,32361,32362,32363,32364,11011,10984,21346,32365,0,"CreatureDisplayExtra-10470_HD.blp"
10471,5,0,0,0,1,0,4,0,0,8071,0,8072,28061,32366,0,32367,0,"CreatureDisplayExtra-10471_HD.blp"
10472,5,0,2,2,5,5,8,0,0,8071,0,8072,28061,32366,0,32367,0,"CreatureDisplayExtra-10472_HD.blp"
10473,5,1,0,2,1,0,4,0,0,8071,0,8072,28061,32366,0,32367,0,"CreatureDisplayExtra-10473_HD.blp"
10474,5,1,2,5,5,5,7,0,0,8071,0,8072,28061,32366,0,32367,0,"CreatureDisplayExtra-10474_HD.blp"
10475,8,0,11,0,3,1,7,7707,0,15761,10018,0,15762,0,15763,0,0,"CreatureDisplayExtra-10475_HD.blp"
10476,8,0,11,0,1,6,9,7707,0,15761,10018,0,15762,0,15763,0,0,"CreatureDisplayExtra-10476_HD.blp"
10477,8,1,11,0,3,1,2,7707,0,15761,10018,0,15762,0,15763,0,0,"CreatureDisplayExtra-10477_HD.blp"
10478,8,1,11,0,1,6,4,7707,0,15761,10018,0,15762,0,15763,0,0,"CreatureDisplayExtra-10478_HD.blp"
10479,8,0,1,4,3,1,5,0,9311,24401,32377,8316,32213,24403,21165,0,0,"CreatureDisplayExtra-10479_HD.blp"
10480,8,0,1,3,4,4,10,0,32380,32381,15783,16931,17649,0,15785,0,0,"CreatureDisplayExtra-10480_HD.blp"
10481,8,1,1,5,3,7,1,0,32383,0,32384,7761,11341,0,32385,0,0,"CreatureDisplayExtra-10481_HD.blp"
10482,8,1,1,2,1,8,3,0,5762,32390,32391,26879,32392,10089,32393,0,0,"CreatureDisplayExtra-10482_HD.blp"
10483,8,1,1,2,0,6,1,23829,21248,30442,32396,7755,8170,0,0,11126,0,"CreatureDisplayExtra-10483_HD.blp"
10484,1,0,5,7,4,0,8,0,26662,11770,27243,27225,26659,26752,0,26753,0,"CreatureDisplayExtra-10484_HD.blp"
10485,3,0,5,0,4,2,5,0,30314,0,30311,30325,30313,30323,30324,32418,0,"CreatureDisplayExtra-10485_HD.blp"
10486,7,1,4,5,5,0,2,0,27231,0,32419,27163,32420,32421,0,10309,0,"CreatureDisplayExtra-10486_HD.blp"
10487,4,1,8,1,4,6,1,0,31076,32422,31072,30332,31073,31068,0,32423,0,"CreatureDisplayExtra-10487_HD.blp"
10488,2,0,3,2,1,0,7,0,30928,0,30373,30372,30375,30370,30369,0,0,"CreatureDisplayExtra-10488_HD.blp"
10489,6,0,1,2,2,2,5,0,31046,0,31048,30364,30367,32453,0,30363,0,"CreatureDisplayExtra-10489_HD.blp"
10490,8,1,3,5,2,7,1,0,31038,0,31039,30354,31040,32454,0,31036,0,"CreatureDisplayExtra-10490_HD.blp"
10491,5,1,2,6,2,9,7,0,31031,0,32456,32457,32458,32459,0,31098,0,"CreatureDisplayExtra-10491_HD.blp"
10492,5,1,0,7,3,9,5,3087,31031,31462,32465,26221,30349,32466,0,30347,32522,"CreatureDisplayExtra-10492_HD.blp"
10493,5,0,0,6,6,9,10,0,29798,31011,32456,29793,32458,32467,0,29800,32522,"CreatureDisplayExtra-10493_HD.blp"
10494,1,0,6,4,9,4,2,0,30328,32476,31072,30332,30329,30333,30331,0,32525,"CreatureDisplayExtra-10494_HD.blp"
10495,1,0,1,11,8,6,0,0,32477,0,32478,32479,32480,32481,0,32488,32523,"CreatureDisplayExtra-10495_HD.blp"
10496,9,0,2,0,0,0,0,0,0,13173,32244,4850,28648,5840,0,0,0,"5972952d4a474e408eb616d237f45ee8.blp"
10497,9,1,2,0,1,0,0,0,0,32482,25131,8328,25258,3051,0,0,0,"1304511bed7b36c5bc51273e5c80b4d.blp"
10498,9,0,1,0,0,0,0,0,0,0,17594,5772,5870,15454,0,0,0,"adc1121ad9c94051f5f086b17c628138.blp"
10499,3,0,0,2,5,5,6,0,0,0,8868,5772,5870,15454,0,0,0,"CreatureDisplayExtra-10499_HD.blp"
10500,1,1,1,4,1,3,1,17754,0,0,32483,32484,32485,32487,0,10680,32523,"CreatureDisplayExtra-10500_HD.blp"
10501,5,0,1,6,0,0,3,6248,0,26240,0,26022,26238,30132,0,32491,32522,"CreatureDisplayExtra-10501_HD.blp"
10502,5,0,5,7,0,7,10,6248,0,26240,0,26022,26238,30132,0,32491,32522,"CreatureDisplayExtra-10502_HD.blp"
10503,5,1,1,6,0,0,3,16638,0,26240,0,26022,26238,30132,0,32491,32522,"CreatureDisplayExtra-10503_HD.blp"
10504,5,1,5,7,0,0,3,16638,0,26240,0,26022,26238,30132,0,32491,32522,"CreatureDisplayExtra-10504_HD.blp"
10505,6,0,1,4,2,1,3,0,6407,32665,32666,30541,31575,25430,0,32492,32667,"CreatureDisplayExtra-10505_HD.blp"
10506,2,0,0,7,4,7,4,0,6407,32665,32666,30541,31575,25430,0,32492,32667,"CreatureDisplayExtra-10506_HD.blp"
10507,6,1,9,3,2,2,3,0,6407,32665,32666,30541,31575,25430,0,32492,32667,"CreatureDisplayExtra-10507_HD.blp"
10508,2,1,0,7,4,7,4,0,6407,32665,32666,30541,31575,25430,0,32492,32667,"CreatureDisplayExtra-10508_HD.blp"
10509,2,0,3,0,1,1,6,0,0,0,32675,7761,25374,25375,8210,0,32676,"CreatureDisplayExtra-10509_HD.blp"
10510,2,0,5,2,3,3,7,0,0,0,32675,7761,25374,25375,8210,0,32676,"CreatureDisplayExtra-10510_HD.blp"
10511,2,1,5,0,1,1,6,0,0,0,32675,7761,25374,25375,8210,0,32676,"CreatureDisplayExtra-10511_HD.blp"
10512,2,1,7,2,3,3,3,0,0,0,32675,7761,25374,25375,8210,0,32676,"CreatureDisplayExtra-10512_HD.blp"
10513,1,0,4,2,1,1,1,15644,0,32662,0,13729,12321,15643,0,0,32523,"CreatureDisplayExtra-10513_HD.blp"
10514,1,0,9,5,1,9,2,15644,0,32664,0,13729,12321,15643,0,0,32523,"CreatureDisplayExtra-10514_HD.blp"
10515,1,1,0,2,1,1,1,15644,0,32662,0,13729,12321,15643,0,0,32523,"CreatureDisplayExtra-10515_HD.blp"
10516,1,1,6,5,1,9,2,15644,0,32662,0,13729,12321,15643,0,0,32523,"CreatureDisplayExtra-10516_HD.blp"
10517,4,1,0,1,1,1,1,8380,5678,32671,32669,11172,6918,6031,0,8305,32670,"CreatureDisplayExtra-10517_HD.blp"
10518,4,1,1,2,2,2,2,8380,5678,32671,32669,11172,6918,6031,0,8305,32670,"CreatureDisplayExtra-10518_HD.blp"
10519,4,1,2,3,3,3,3,8380,5678,32671,32669,11172,6918,6031,0,8305,32670,"CreatureDisplayExtra-10519_HD.blp"
10520,4,1,3,4,4,4,4,8380,5678,32671,32669,11172,6918,6031,0,8305,32670,"CreatureDisplayExtra-10520_HD.blp"
10521,3,0,5,4,4,4,4,0,0,32672,0,4460,5601,32502,0,5272,32673,"CreatureDisplayExtra-10521_HD.blp"
10522,3,0,7,6,6,6,6,0,0,32674,0,4460,5601,32502,0,5272,32673,"CreatureDisplayExtra-10522_HD.blp"
10523,3,1,5,4,4,4,4,0,0,32674,0,4460,5601,32502,0,5272,32673,"CreatureDisplayExtra-10523_HD.blp"
10524,3,1,7,6,6,9,1,0,0,32674,0,4460,5601,32502,0,5272,32673,"CreatureDisplayExtra-10524_HD.blp"
10525,1,1,2,7,18,7,0,0,0,25299,0,0,32504,0,0,0,0,"CreatureDisplayExtra-10525_HD.blp"
10526,3,0,8,0,7,4,10,0,0,25299,0,0,32504,0,0,0,0,"CreatureDisplayExtra-10526_HD.blp"
10527,9,1,2,0,0,0,0,0,0,25299,0,0,32504,0,0,0,0,"328dce868b00fd59911c984f1ae2b4.blp"
10528,7,0,1,1,6,4,4,0,0,25299,0,0,32504,0,0,0,0,"CreatureDisplayExtra-10528_HD.blp"
10529,8,0,1,3,1,1,5,0,29798,0,11481,32505,32506,0,0,31971,0,"CreatureDisplayExtra-10529_HD.blp"
10530,8,0,1,1,2,7,6,0,27553,9652,8187,8204,11280,32510,0,31107,0,"CreatureDisplayExtra-10530_HD.blp"
10531,8,0,1,3,3,4,7,8753,32512,31039,10018,28270,23626,10089,0,32513,0,"CreatureDisplayExtra-10531_HD.blp"
10532,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2647ae0557bc484765e5c526685412be.blp"
10533,5,0,1,2,2,4,5,0,32651,32652,31232,8325,27755,21187,0,14838,32524,"CreatureDisplayExtra-10533_HD.blp"
