id,modelId,soundId,extendedDisplayInfoId,modelScale,modelAlpha,textureVariant_1,textureVariant_2,textureVariant_3,sizeClass,bloodId,npcSoundId
14327,183,0,9807,1,3.5733110840282835e-43,"","","",0,0,41
14328,69,0,0,1.149999976158142,3.5733110840282835e-43,"RockElementalSkinBrown","","",-1,0,0
14329,1912,0,0,1.5,3.5733110840282835e-43,"PVPRidingTigerSkinYellow","PVPRidingTigerEyeGlowOrange","",0,0,0
14330,2615,0,0,1.5,3.5733110840282835e-43,"WARNIGHTSABERMOUNT_CREATURE","WARNIGHTSABERMOUNT_ARMOR","",0,0,0
14331,1912,0,0,1.5,3.5733110840282835e-43,"PVPRidingTigerSkinWhite","PVPRidingTigerEyeGlowGreen","",0,0,0
14332,1912,0,0,1.5,3.5733110840282835e-43,"PVPRidingTigerSkinGrey","PVPRidingTigerEyeGlowPurple","",0,0,0
14333,1912,0,0,1.5,3.5733110840282835e-43,"PVPRidingTigerSkinPurple","PVPRidingTigerEyeGlowPurple","",0,0,0
14334,2611,0,0,1.2000000476837158,3.5733110840282835e-43,"hordepvpmountbodyblack","hordepvpmountarmorred","hordepvpmountbannerred",1,0,0
14335,1911,0,0,1.2000000476837158,3.5733110840282835e-43,"Tier2RidingDireWolfSkinBurgundy","Tier2RidingDireWolfSkinBurgundyAlpha","",1,0,0
14336,1911,0,0,1.2000000476837158,3.5733110840282835e-43,"PvPRidingDireWolfSkinWhite","wolfdraenormountarmorfrost","",1,0,0
14337,2616,0,0,1,3.5733110840282835e-43,"alliancepvpmountblack1","alliancepvpmountblack2","alliancepvpmountblack3",1,0,0
14338,1917,0,0,1,3.5733110840282835e-43,"PvPRidingHorseSkinWhite","RidingHorseEyeGlowBlue","alliancepvpmountblack3",1,0,0
14339,1916,0,0,1,3.5733110840282835e-43,"PvPRidingRaptorSkinAqua","SkinAqua","SkinAqua1",0,0,0
14340,1916,0,0,1,3.5733110840282835e-43,"PvPRidingRaptorSkinBlack","SkinBlack","SkinBlack1",0,0,0
14341,1916,0,0,1,3.5733110840282835e-43,"PvPRidingRaptorSkinCrimson","SkinCrimson","SkinCrimson1",0,0,0
14342,1916,0,0,1,3.5733110840282835e-43,"PvPRidingRaptorSkinOrange","SkinOrange","SkinOrange1",0,0,0
14343,1916,0,0,1,3.5733110840282835e-43,"PvPRidingRaptorSkinPurple","SkinPurple","SkinPurple1",0,0,0
14344,1916,0,0,1,3.5733110840282835e-43,"PvPRidingRaptorSkinYellow","SkinYellow","SkinYellow1",0,0,0
14345,1916,0,0,1,3.5733110840282835e-43,"PvPRidingRaptorSkinWhite","","",0,0,0
14346,1913,0,0,1,3.5733110840282835e-43,"PvPRidingRamSkinWhite_02","PvPRidingRamSkinWhite","",1,0,0
14347,1913,0,0,1,3.5733110840282835e-43,"PvPRidingRamSkinBrown_02","PvPRidingRamSkinBrown","",1,0,0
14348,2613,0,0,0.6000000238418579,3.5733110840282835e-43,"PVPKotoBeastSkinBlack","PVPKotoBeastEyeGlowViolet","",1,0,0
14349,1914,0,0,0.6000000238418579,3.5733110840282835e-43,"PvPKotoBeastSkinWhite","","",1,0,0
14350,991,81,0,1.2000000476837158,3.5733110840282835e-43,"SlimeSkinGreen","","",-1,0,0
14352,1891,0,0,1.5,3.5733110840282835e-43,"DragonFootSoldierSkinChromaticDark","ReflectiveColormapDragonFootSoldier","",-1,0,0
14353,56,0,9823,1,3.5733110840282835e-43,"","","",0,0,53
14354,141,0,0,2,3.5733110840282835e-43,"EntSkinDiseased","","",2,0,0
14355,1891,0,0,1.25,3.5733110840282835e-43,"DragonFootSoldierSkinBlack","Reflective2","",-1,0,0
14356,1891,0,0,1.25,3.5733110840282835e-43,"DragonFootSoldierSkinBlue","Reflective2","",-1,0,0
14357,1891,0,0,1.25,3.5733110840282835e-43,"DragonFootSoldierSkinRed","Reflective2","",-1,0,0
14358,1891,0,0,1.25,3.5733110840282835e-43,"DragonFootSoldierSkinBronze","Reflective2","",-1,0,0
14359,1891,0,0,1.25,3.5733110840282835e-43,"DragonFootSoldierSkinGreen","Reflective2","",-1,0,0
14360,51,0,9824,1.100000023841858,3.5733110840282835e-43,"","","",0,0,60
14361,51,0,9827,1.100000023841858,3.5733110840282835e-43,"","","",0,0,60
14362,52,0,9825,1.100000023841858,3.5733110840282835e-43,"","","",0,0,58
14363,52,0,9826,1.100000023841858,3.5733110840282835e-43,"","","",0,0,58
14364,1331,0,0,1,1.6815581571897805e-43,"RidingTigerSkinWhitenosaddle","","",1,0,0
14365,9,0,0,1.25,3.5733110840282835e-43,"GhostSkinGreen","","",-1,0,0
14366,9,0,0,1.25,3.5733110840282835e-43,"GhostSkinPurple","","",-1,0,0
14367,1931,0,0,3,3.5733110840282835e-43,"DraekodonSkinChromatic","","",-1,0,0
14368,9,0,0,1.5,3.5733110840282835e-43,"Ghost2","","",-1,0,0
14369,57,0,9828,1,3.5733110840282835e-43,"","","",0,0,84
14370,58,0,9829,1,3.5733110840282835e-43,"","","",0,0,81
14371,51,0,9830,1,3.5733110840282835e-43,"","","",0,0,62
14372,2617,0,0,1,3.5733110840282835e-43,"ViciousWarMechanoStrider","","",0,0,0
14373,1915,0,0,1,3.5733110840282835e-43,"PvPMechaStriderSkin_BlueBlack","PvPMechaStriderHeadlightGlow","PvPMechaStriderTaillightGlow",0,0,0
14374,1915,0,0,1,3.5733110840282835e-43,"PvPMechaStriderSkin_GreenBlack","PvPMechaStriderHeadlightGlow","PvPMechaStriderTaillightGlow",0,0,0
14375,1915,0,0,1,3.5733110840282835e-43,"PvPMechaStriderSkin_RedBlack","PvPMechaStriderHeadlightGlow","PvPMechaStriderTaillightGlow",0,0,0
14376,1915,0,0,1,3.5733110840282835e-43,"PvPMechaStriderSkin_WhiteBlack","PvPMechaStriderHeadlightGlow","PvPMechaStriderTaillightGlow",0,0,0
14377,1915,0,0,1,3.5733110840282835e-43,"PvPMechaStriderSkin_YellowBlack","alphacloud","smoke_rocketexhaust",0,0,0
14378,2209,0,14342,1.2000000476837158,3.5733110840282835e-43,"","","",-1,0,0
14379,771,0,0,0.5,3.5733110840282835e-43,"GnomeSpiderTankSkinBlue","","",-1,0,0
14380,371,0,0,1.2999999523162842,3.5733110840282835e-43,"ImpSkinJade","Fire_Bright_Mod2x_A_desat","",-1,1,0
14381,831,0,9831,1,3.5733110840282835e-43,"","","",1,0,66
14382,2,0,0,2,3.5733110840282835e-43,"BogBeastSkinDesert","BogBeastSkinGreenAlpha","",-1,0,0
14383,188,0,0,2,3.5733110840282835e-43,"AncientofWarSkinDiseased","","",4,0,94
14384,55,0,9843,1.2000000476837158,1.793662034335766e-43,"HighElfMalePriest","HighElfMaleHair","",-1,0,149
14385,69,0,0,3,3.5733110840282835e-43,"RockElementalSkinBrown","","",-1,0,0
14386,55,0,9844,1,3.5733110840282835e-43,"","","",-1,0,54
14387,78,0,0,1.75,3.5733110840282835e-43,"SatyrSkinAlbino","","",-1,0,0
14388,2612,0,0,1,3.5733110840282835e-43,"viciouswarraptor1","viciouswarraptor2","viciouswarraptor3",0,0,0
14389,76,0,0,1.75,3.5733110840282835e-43,"FrenzySkinYellow","","",-1,0,0
14390,133,0,0,1.5,3.5733110840282835e-43,"ThreshadonSkinAqua","","",1,0,0
14391,912,0,0,1.149999976158142,3.5733110840282835e-43,"SkeletonNakedSkin_Green","","",-1,0,0
14392,951,0,0,0.20000000298023224,3.5733110840282835e-43,"LasherSkin","","",-1,0,0
14393,56,0,9863,1.149999976158142,1.793662034335766e-43,"","","",-1,0,51
14394,2208,0,13789,1.2000000476837158,3.5733110840282835e-43,"","","",0,0,149
14395,49,0,9864,1.100000023841858,3.5733110840282835e-43,"","","",0,0,49
14396,53,0,9865,1,3.5733110840282835e-43,"","","",1,0,37
14397,55,0,9866,1.149999976158142,1.793662034335766e-43,"","","",-1,0,0
14398,55,0,9867,1.149999976158142,1.793662034335766e-43,"","","",-1,0,0
14399,56,0,9868,1.149999976158142,1.793662034335766e-43,"","","",-1,0,0
14400,56,0,9869,1.149999976158142,1.793662034335766e-43,"","","",-1,0,0
14401,32,0,0,2.5,3.5733110840282835e-43,"OgreSkinGray","","",3,0,0
14402,32,0,0,2.200000047683716,3.5733110840282835e-43,"OgreSkinGray","","",3,0,0
14403,32,0,0,1.149999976158142,3.5733110840282835e-43,"OgreSkinBeige","","",3,0,0
14404,53,0,9870,1,3.5733110840282835e-43,"","","",1,0,37
14405,53,0,9871,1,3.5733110840282835e-43,"","","",1,0,37
14406,32,0,0,1.399999976158142,3.5733110840282835e-43,"OgreSkinBlack","","",3,0,0
14407,55,0,9872,1.149999976158142,3.5733110840282835e-43,"","","",-1,0,54
14408,55,0,9873,1.149999976158142,3.5733110840282835e-43,"","","",-1,0,55
14409,55,0,9874,1.149999976158142,3.5733110840282835e-43,"","","",-1,0,55
14410,56,0,9875,1.149999976158142,3.5733110840282835e-43,"","","",-1,0,51
14411,56,0,9876,1.149999976158142,3.5733110840282835e-43,"","","",-1,0,51
14412,55,0,9877,1.149999976158142,3.5733110840282835e-43,"","","",-1,0,121
14413,51,0,9878,1,3.5733110840282835e-43,"","","",0,0,60
14414,52,0,9879,1,3.5733110840282835e-43,"","","",0,0,58
14415,51,0,9880,1,3.5733110840282835e-43,"","","",0,0,60
14416,78,0,0,2.5,3.5733110840282835e-43,"SatyrSkinGreen","","",2,0,0
14417,56,0,9881,1,3.5733110840282835e-43,"","","",0,0,52
14418,56,0,9882,1,3.5733110840282835e-43,"","","",0,0,52
14419,56,0,9883,1,3.5733110840282835e-43,"","","",0,0,52
14420,55,0,9884,1.149999976158142,3.5733110840282835e-43,"","","",-1,0,54
14421,56,0,9885,1,3.5733110840282835e-43,"","","",-1,0,53
14422,55,0,9886,1,3.5733110840282835e-43,"","","",-1,0,54
14423,33,0,0,2.200000047683716,3.5733110840282835e-43,"OgreSkinBlack","OgreMageSkin2LightBlue","",3,0,0
14424,1431,0,0,2.3499999046325684,3.5733110840282835e-43,"OgreWarlordSkinBlack","OgreWarlordSkinArmorBlack","",-1,0,0
14425,77,0,0,1.149999976158142,3.5733110840282835e-43,"DryadSkinFrost","DryadEyeGlow","ArmorReflect2",-1,0,90
14426,56,0,9887,1,3.5733110840282835e-43,"","","",0,0,53
14427,59,0,9888,1,3.5733110840282835e-43,"","","",0,0,68
14428,162,0,0,1.2000000476837158,3.5733110840282835e-43,"VoidWalkerSkin","","voidwalkersmoke",1,0,0
14429,51,0,9889,1.100000023841858,3.5733110840282835e-43,"","","",1,0,60
14430,222,0,0,2,3.5733110840282835e-43,"","","",-1,0,0
14431,49,0,9890,1.100000023841858,3.5733110840282835e-43,"","","",1,0,48
14432,1871,0,0,0.30000001192092896,3.5733110840282835e-43,"ManaFiendSkinBlue","MANAMISTBASE","",-1,0,0
14452,57,0,9903,1,3.5733110840282835e-43,"","","",-1,0,82
14453,57,0,9904,1,3.5733110840282835e-43,"","","",-1,0,84
14454,58,0,9905,1,3.5733110840282835e-43,"","","",0,0,81
14472,49,0,9923,1,3.5733110840282835e-43,"","","",1,0,48
14473,811,0,0,0.15000000596046448,3.5733110840282835e-43,"GnomeAlertBotSkin","GnomeAlertBotSkin_Alpha","",-1,0,0
14492,49,0,9943,1,3.5733110840282835e-43,"","","",1,0,49
14493,49,0,9944,1.100000023841858,3.5733110840282835e-43,"","","",1,0,50
14494,59,0,9945,1,3.5733110840282835e-43,"","","",1,0,69
14495,59,0,9946,1,3.5733110840282835e-43,"","","",1,0,69
14496,59,0,9947,1,3.5733110840282835e-43,"","","",1,0,69
14497,2,0,0,1.75,3.5733110840282835e-43,"BogBeastSkinRed","BogBeastSkinRedAlpha","",-1,0,0
14498,831,0,9948,1.7000000476837158,3.5733110840282835e-43,"","","",-1,0,64
14499,52,0,9949,1,3.5733110840282835e-43,"","","",1,0,57
14500,50,0,9950,1,3.5733110840282835e-43,"","","",0,0,46
14501,1731,0,0,5,3.5733110840282835e-43,"","","",-1,0,0
14502,591,0,0,2,3.5733110840282835e-43,"AirElementalSkinWhite","","",-1,0,0
14503,591,0,0,2,3.5733110840282835e-43,"AirElementalSkinBrown","","",-1,0,0
14504,591,0,0,1.75,3.5733110840282835e-43,"AirElementalSkinBrown","","",-1,0,0
14505,69,0,0,1.75,3.5733110840282835e-43,"RockElementalSkinBrown","","",-1,0,0
14506,69,0,0,2,3.5733110840282835e-43,"RockElementalSkinBrown","","",-1,0,0
14507,69,0,0,2.5,3.5733110840282835e-43,"RockElementalSkinBrown","","",-1,0,0
14508,160,0,0,2.5,3.5733110840282835e-43,"FireElementalSkin","Lavablood_drips","",-1,0,0
14509,110,0,0,2.5,3.5733110840282835e-43,"WaterElementalSkin","waterSpray5","Fire_Bright_Mod2x_A_blue",2,0,0
14510,591,0,0,2.5,3.5733110840282835e-43,"AirElementalSkinBrown","","",-1,0,0
14511,69,0,0,1.5,3.5733110840282835e-43,"RockElementalSkinBrown","","",-1,0,0
14512,69,0,0,2.75,3.5733110840282835e-43,"RockElementalSkinBrown","","",-1,0,0
14513,160,0,0,2.75,3.5733110840282835e-43,"FireElementalSkin","Lavablood_drips","",-1,0,0
14514,110,0,0,2.75,3.5733110840282835e-43,"WaterElementalSkin","waterSpray5","Fire_Bright_Mod2x_A_blue",2,0,0
14515,591,0,0,2.75,3.5733110840282835e-43,"AirElementalSkin","","",-1,0,0
14516,591,0,0,2,3.5733110840282835e-43,"AirElementalSkin","","",-1,0,0
14517,1251,0,0,2.75,3.5733110840282835e-43,"FireElementalGreenSkin","","",-1,0,0
14518,1251,0,0,2,3.5733110840282835e-43,"FireElementalGreenSkin","","",-1,0,0
14519,1411,0,0,1.75,3.5733110840282835e-43,"DRAGONSPAWNOVERLORDSKIN_BLACK_1","DRAGONSPAWNOVERLORDSKIN_BLACK_2","DRAGONSPAWNOVERLORDSKIN_BLACK_3",2,0,0
14520,24,0,0,1.75,3.5733110840282835e-43,"InfernalSkin","infernal_fx1","",-1,0,0
14521,91,0,0,1.75,3.5733110840282835e-43,"SilithidTankSkinViolet","","",-1,0,0
14522,92,0,0,1.600000023841858,3.5733110840282835e-43,"SilithidFlyerSkinYellow","","",-1,0,0
14523,911,829,0,1.5,3.5733110840282835e-43,"WormSkinYellow","","",-1,0,0
14524,911,829,0,2,3.5733110840282835e-43,"WormSkinGray","","",-1,0,0
14525,591,0,0,1.75,3.5733110840282835e-43,"AirElementalSkin","","",-1,0,0
14526,49,0,9963,1.2000000476837158,3.5733110840282835e-43,"","","",-1,0,0
14527,1251,0,0,1.75,3.5733110840282835e-43,"FireElementalGreenSkin","","",-1,0,0
14528,76,0,0,2,3.5733110840282835e-43,"FrenzySkinBlue","","",-1,0,0
14529,182,0,9964,1,3.5733110840282835e-43,"","","",1,0,106
14530,831,0,9965,1,3.5733110840282835e-43,"","","",1,0,110
14531,49,0,9966,1,3.5733110840282835e-43,"","","",0,0,48
14532,182,0,9967,1,3.5733110840282835e-43,"","","",0,0,44
14533,49,0,9968,1,3.5733110840282835e-43,"","","",0,0,0
14534,49,0,9969,1,3.5733110840282835e-43,"","","",0,0,0
14535,50,0,9970,1,3.5733110840282835e-43,"","","",1,0,0
14536,50,0,9971,1,3.5733110840282835e-43,"","","",1,0,0
14537,49,0,9972,1,3.5733110840282835e-43,"","","",0,0,0
14538,49,0,9973,1,3.5733110840282835e-43,"","","",0,0,0
14539,50,0,9974,1,3.5733110840282835e-43,"","","",1,0,0
14540,50,0,9975,1,3.5733110840282835e-43,"","","",1,0,0
14541,1971,0,0,1,3.5733110840282835e-43,"","","",0,0,0
14542,1972,0,0,1,3.5733110840282835e-43,"","","",0,0,0
14544,1973,0,0,1.75,3.5733110840282835e-43,"DRAGONSPAWNOVERLORDSKIN_BLACK_1","DRAGONSPAWNOVERLORDSKIN_BLACK_2","DRAGONSPAWNOVERLORDSKIN_BLACK_3",2,0,0
14545,50,0,9976,1,1.793662034335766e-43,"","","",1,0,0
14546,1991,0,0,1,3.5733110840282835e-43,"PackMuleSkineBlack","","",-1,0,0
14547,1991,0,0,1,3.5733110840282835e-43,"PackMuleSkineBlue","","",-1,0,0
14548,1991,0,0,1,3.5733110840282835e-43,"PackMuleSkinePink","","",-1,0,0
14549,1991,0,0,1,3.5733110840282835e-43,"PackMuleSkineWhite","","",-1,0,0
14550,1991,0,0,1,3.5733110840282835e-43,"PackMuleSkineBrown","","",-1,0,0
14551,1991,0,0,1,3.5733110840282835e-43,"PackMuleSkineGray","","",-1,0,0
14552,1951,0,0,2,3.5733110840282835e-43,"HorseSkinEvilRed","WarlockMountGlowFire","",1,0,0
14553,1951,0,0,2,1.401298464324817e-43,"HorseSkinEvilSilver","WarlockMountGlow","",1,0,0
14554,1951,0,0,1,3.5733110840282835e-43,"HorseSkinEvilRed","WarlockMountGlowFire","",1,0,0
14555,931,0,0,2,3.5733110840282835e-43,"DemonHunterSkin","DemonHunterWingSkin","",-1,0,0
14556,130,0,0,2,3.5733110840282835e-43,"DreadLordSkin","DreadLordWingSkin","Dreadlord2_Skin_01_Glow",-1,0,0
14557,352,0,0,1,3.5733110840282835e-43,"SerpantSkinOlive","","",-1,0,0
14558,352,0,0,1,3.5733110840282835e-43,"SerpantSkinGreen","","",-1,0,0
14559,352,0,0,1.2999999523162842,3.5733110840282835e-43,"SerpantSkinWhite","","",-1,0,0
14560,9,0,0,1.5,3.5733110840282835e-43,"GhostSkin","","",-1,0,0
14561,831,0,9983,0.8999999761581421,3.5733110840282835e-43,"","","",1,0,64
14562,411,189,0,0.6000000238418579,3.5733110840282835e-43,"BatSkinBrown01","BatSkinBrown02","",-1,0,0
14563,51,0,9984,1.100000023841858,3.5733110840282835e-43,"","","",0,0,61
14564,51,0,9985,1,3.5733110840282835e-43,"","","",0,0,128
14565,49,0,9986,1.100000023841858,3.5733110840282835e-43,"HumanMaleCitizenLow","","",1,0,48
14566,831,0,9987,1,3.5733110840282835e-43,"","","",1,0,108
14567,2051,0,0,5,1.793662034335766e-43,"AncientofLoreSkin","","",4,0,0
14572,82,0,0,1.75,3.5733110840282835e-43,"TigerSkinBlack","","",-1,0,0
14573,1911,0,0,1.2000000476837158,3.5733110840282835e-43,"Tier2RidingDireWolfSkinBrown","wolfdraenormountarmorred","",1,0,0
14574,1911,0,0,1.2000000476837158,3.5733110840282835e-43,"Tier2RidingDireWolfSkinGray","wolfdraenormountarmorfrost","",1,0,0
14575,1911,0,0,1.2000000476837158,3.5733110840282835e-43,"Tier2RidingDireWolfSkinLightGray","wolfdraenormountarmorbrown","",1,0,0
14576,1913,0,0,1,3.5733110840282835e-43,"PvPRidingRamSkinDarkGrey_02","PvPRidingRamSkinDarkGrey","",1,0,0
14577,1913,0,0,1,3.5733110840282835e-43,"PvPRidingRamSkinDarkBlack_02","PvPRidingRamSkinDarkBlack","",1,0,0
14578,1914,0,0,0.6000000238418579,3.5733110840282835e-43,"Tier2KotoBeastSkinNatural","","",1,0,0
14579,1914,0,0,0.6000000238418579,3.5733110840282835e-43,"Tier2KotoBeastSkinDrab","","",1,0,0
14580,59,0,10003,1,3.5733110840282835e-43,"","","",1,0,67
14581,1915,0,0,1,3.5733110840282835e-43,"PvPMechaStriderSkin_Metal","PvPMechaStriderHeadlightGlow","PvPMechaStriderTaillightGlow",0,0,0
14582,1917,0,0,1,3.5733110840282835e-43,"PvPRidingHorseSkinBeige","RidingHorseEyeGlowOrange","alliancepvpmountblack3",1,0,0
14583,1917,0,0,1,3.5733110840282835e-43,"PvPRidingHorseSkinBrown","RidingHorseEyeGlowViolet","alliancepvpmountblack3",1,0,0
14584,1952,0,0,1,3.5733110840282835e-43,"PVPWarHorse","","",1,0,0
14585,65,0,0,1.2000000476837158,1.5414283107572988e-43,"HorseSkinPalamino","","",1,0,0
14586,49,0,10004,1,3.5733110840282835e-43,"","","",0,0,49
14587,182,0,10005,1,3.5733110840282835e-43,"","","",1,0,43
14588,186,0,10006,1,3.5733110840282835e-43,"","","",1,0,73
14589,2011,0,0,1,3.5733110840282835e-43,"OrcMaleKidSkin","","",-1,0,0
14590,1952,0,0,1.100000023841858,1.5414283107572988e-43,"PVPWarHorse","","",1,0,0
14591,731,428,0,1.2999999523162842,3.5733110840282835e-43,"MountedDeathKnight_01","MountedDeathKnight_02","MountedDeathKnight_03",-1,0,0
14592,9,0,0,1.100000023841858,3.5733110840282835e-43,"GhostSkinGreen","","",-1,0,0
14593,9,0,0,1.100000023841858,3.5733110840282835e-43,"Ghost2","","",-1,0,0
14594,9,0,0,1.100000023841858,3.5733110840282835e-43,"GhostSkinPurple","","",-1,0,0
14612,59,0,10023,1.100000023841858,3.5733110840282835e-43,"","","",0,0,134
14613,56,0,10024,1,3.5733110840282835e-43,"","","",0,0,52
14614,56,0,10025,1,3.5733110840282835e-43,"","","",0,0,52
14615,56,0,10026,1,3.5733110840282835e-43,"","","",0,0,52
14616,2031,0,0,1,3.5733110840282835e-43,"OrcFemaleKidSkin","","",-1,0,0
14632,1912,0,0,1.5,3.5733110840282835e-43,"PVPRidingTigerSkinBlackSpotted","PVPRidingTigerEyeGlow","",0,0,0
14633,205,0,0,0.75,3.5733110840282835e-43,"ForestGiant","","",-1,0,0
14634,35,0,0,0.8500000238418579,3.5733110840282835e-43,"SeaGiantSkin01","SeaGiantSkin02","",-1,0,0
14652,53,0,10043,1,3.5733110840282835e-43,"","","",1,0,155
14653,53,0,10044,1,3.5733110840282835e-43,"","","",1,0,155
14654,53,0,10045,1,3.5733110840282835e-43,"","","",1,0,155
14655,53,0,10046,1.5,3.5733110840282835e-43,"","","",-1,0,155
14656,54,0,10047,1,3.5733110840282835e-43,"","","",1,0,153
14657,173,0,0,0.25,3.5733110840282835e-43,"SeaTurtleSkinBlue","","",0,0,0
14658,173,0,0,0.25,3.5733110840282835e-43,"SeaTurtleSkinGrey","","",0,0,0
14659,173,0,0,0.25,3.5733110840282835e-43,"SeaTurtleSkin","","",0,0,0
14660,173,0,0,0.25,3.5733110840282835e-43,"SeaTurtleSkinRed","","",0,0,0
14661,173,0,0,0.25,3.5733110840282835e-43,"SeaTurtleSkinWhite","","",0,0,0
14662,53,0,10048,1,3.5733110840282835e-43,"","","",1,0,155
14663,54,0,10049,1.5,3.5733110840282835e-43,"","","",-1,0,153
14664,831,0,10050,1,3.5733110840282835e-43,"","","",1,0,109
14665,53,0,10052,1,3.5733110840282835e-43,"","","",1,0,0
14666,53,0,10053,1,3.5733110840282835e-43,"","","",1,0,155
14668,53,0,10054,1,3.5733110840282835e-43,"","","",1,0,155
14669,53,0,10055,1,3.5733110840282835e-43,"","","",0,0,155
14670,53,0,10056,1,3.5733110840282835e-43,"","","",0,0,155
14671,53,0,10057,1,3.5733110840282835e-43,"","","",0,0,155
14672,53,0,10058,1,3.5733110840282835e-43,"","","",0,0,155
14673,35,0,0,0.5,3.5733110840282835e-43,"SeaGiantSkin01","SeaGiantSkin02","",-1,0,0
14674,205,0,0,0.5,3.5733110840282835e-43,"MountainGiant","","",3,0,0
14675,205,0,0,0.5,3.5733110840282835e-43,"ForestGiant","","",-1,0,0
14692,156,0,0,1,3.5733110840282835e-43,"FleshGolemSkinBlack1","FleshGolemSkin2","",-1,0,0
14693,156,0,0,2,3.5733110840282835e-43,"FleshGolemSkinYellow1","FleshGolemSkinPurple2","",-1,0,0
14694,49,0,10066,1.2000000476837158,3.5733110840282835e-43,"","","",0,0,0
14695,9,0,0,2,3.5733110840282835e-43,"GhostSkin","","",-1,0,0
14696,891,0,0,2,3.5733110840282835e-43,"GargoyleSkinBlack_01","GargoyleSkinBlack_02","",-1,0,0
14697,1491,0,0,1.5,3.5733110840282835e-43,"WightSkinWhite","","",-1,0,0
14698,250,0,0,2,3.5733110840282835e-43,"CryptFiendSkinPurple","","",1,0,0
14699,912,0,0,2.5,3.5733110840282835e-43,"SkeletonNakedSkin_Black","","",-1,0,0
14700,156,0,0,1.75,3.5733110840282835e-43,"FleshGolemSkinBlue1","FleshGolemSkinGreen2","",-1,0,0
14701,156,0,0,1.75,3.5733110840282835e-43,"FleshGolemSkinYellow1","FleshGolemSkinPurple2","",-1,0,0
14702,391,0,0,1,3.5733110840282835e-43,"ShadeReflect","smokewispsmall","",1,0,0
14703,391,0,0,1.25,3.5733110840282835e-43,"ShadeSkin","smokewispsmall","",1,0,0
14704,391,0,0,1.25,3.5733110840282835e-43,"ShadeReflect","smokewispsmall","",1,0,0
14705,250,0,0,1.25,3.5733110840282835e-43,"CryptFiendSkinGreen","","",1,0,0
14706,1771,0,0,1.5,3.5733110840282835e-43,"BoneGolemSkin","BoneGolemSkullbag","",-1,0,0
14707,167,0,0,1.2999999523162842,3.5733110840282835e-43,"ZombieSkinBlack","","",1,0,0
14708,45,0,0,1.5,3.5733110840282835e-43,"GhoulSkinRed","","",-1,0,0
14709,891,0,0,1.25,3.5733110840282835e-43,"GargoyleSkinGray_01","GargoyleSkinGray_02","",-1,0,0
14710,891,0,0,1.5,3.5733110840282835e-43,"GargoyleSkinBlue_01","GargoyleSkinBlue_02","",-1,0,0
14712,56,0,10083,1,3.5733110840282835e-43,"","","",1,0,52
14713,56,0,10084,1,3.5733110840282835e-43,"","","",1,0,52
14714,56,0,10085,1,3.5733110840282835e-43,"","","",1,0,52
14715,56,0,10086,1,3.5733110840282835e-43,"","","",1,0,52
14716,52,0,10089,1,3.5733110840282835e-43,"","","",1,0,58
14717,52,0,10090,1,3.5733110840282835e-43,"","","",1,0,58
14718,51,0,10087,1,3.5733110840282835e-43,"OrcNPCSkin","OrcMaleSamuHairSkin","",1,0,60
14719,51,0,10088,1,3.5733110840282835e-43,"OrcNPCSkin","OrcMaleSamuHairSkin","",1,0,60
14720,6,0,0,1,3.5733110840282835e-43,"DragonWhelpSkinBronze","","",-1,0,0
14732,51,0,10104,1.100000023841858,3.5733110840282835e-43,"","","",1,0,60
14733,49,0,10105,1.100000023841858,3.5733110840282835e-43,"","","",1,0,48
14752,182,0,10123,1,3.5733110840282835e-43,"","","",1,0,44
14753,49,0,10124,1,3.5733110840282835e-43,"","","",0,0,49
14754,54,0,10125,1,3.5733110840282835e-43,"","","",1,0,33
14755,55,0,10126,1,3.5733110840282835e-43,"","","",1,0,55
14756,57,0,10127,1,3.5733110840282835e-43,"","","",0,0,82
14757,52,0,10128,1,3.5733110840282835e-43,"","","",1,0,58
14758,59,0,10129,1,3.5733110840282835e-43,"","","",1,0,69
14759,186,0,10130,1,3.5733110840282835e-43,"","","",1,0,73
14760,185,0,10131,1,3.5733110840282835e-43,"","","",1,0,78
14761,185,0,10132,1,3.5733110840282835e-43,"","","",1,0,78
14762,186,0,10133,1,3.5733110840282835e-43,"","","",1,0,75
14763,186,0,10134,1,3.5733110840282835e-43,"","","",1,0,75
14764,185,0,10135,1,3.5733110840282835e-43,"","","",1,0,77
14765,185,0,10136,1,3.5733110840282835e-43,"","","",1,0,77
14766,185,0,10138,1,3.5733110840282835e-43,"","","",1,0,77
14767,186,0,10139,1,3.5733110840282835e-43,"","","",1,0,73
14768,186,0,10140,1,3.5733110840282835e-43,"","","",1,0,75
14769,51,0,10141,1,3.5733110840282835e-43,"","","",0,0,127
14770,185,0,10142,1,3.5733110840282835e-43,"","","",1,0,139
14771,186,0,10143,1,3.5733110840282835e-43,"","","",1,0,136
14772,185,0,10144,1,3.5733110840282835e-43,"","","",1,0,138
14773,185,0,10145,1,3.5733110840282835e-43,"","","",1,0,77
14774,182,0,10147,1,3.5733110840282835e-43,"","","",1,0,43
14775,831,0,10146,1,3.5733110840282835e-43,"","","",1,0,66
14776,2610,0,0,1.2000000476837158,3.5733110840282835e-43,"KorkronEliteWolvesArmorCool","korkronelitewolvesbody","",1,0,0
14777,1913,0,0,1,3.5733110840282835e-43,"PvPRidingRamSkinStormPike_02","PvPRidingRamSkinStormPike","",1,0,0
