id,raceId,sexId,baseSection,variationIndex,colorIndex,textureName_1,textureName_2,textureName_3,flags
3998,8,0,1,1,5,"Character\Troll\Male\TrollMaleFaceLower01_05.blp","Character\Troll\Male\TrollMaleFaceUpper01_05.blp","",0
3999,8,0,1,1,6,"Character\Troll\Male\ForestTrollMaleFaceLower01_00.blp","Character\Troll\Male\ForestTrollMaleFaceUpper01_00.blp","",0
4000,8,0,1,1,7,"Character\Troll\Male\ForestTrollMaleFaceLower01_01.blp","Character\Troll\Male\ForestTrollMaleFaceUpper01_01.blp","",0
4001,8,0,1,1,8,"Character\Troll\Male\ForestTrollMaleFaceLower01_02.blp","Character\Troll\Male\ForestTrollMaleFaceUpper01_02.blp","",0
4002,8,0,1,1,9,"Character\Troll\Male\ForestTrollMaleFaceLower01_03.blp","Character\Troll\Male\ForestTrollMaleFaceUpper01_03.blp","",0
4003,8,0,1,1,10,"Character\Troll\Male\ForestTrollMaleFaceLower01_04.blp","Character\Troll\Male\ForestTrollMaleFaceUpper01_04.blp","",0
4004,8,0,1,1,11,"Character\Troll\Male\ForestTrollMaleFaceLower01_05.blp","Character\Troll\Male\ForestTrollMaleFaceUpper01_05.blp","",0
4005,8,0,1,2,0,"Character\Troll\Male\TrollMaleFaceLower02_00.blp","Character\Troll\Male\TrollMaleFaceUpper02_00.blp","",0
4006,8,0,1,2,1,"Character\Troll\Male\TrollMaleFaceLower02_01.blp","Character\Troll\Male\TrollMaleFaceUpper02_01.blp","",0
4007,8,0,1,2,2,"Character\Troll\Male\TrollMaleFaceLower02_02.blp","Character\Troll\Male\TrollMaleFaceUpper02_02.blp","",0
4008,8,0,1,2,3,"Character\Troll\Male\TrollMaleFaceLower02_03.blp","Character\Troll\Male\TrollMaleFaceUpper02_03.blp","",0
4009,8,0,1,2,4,"Character\Troll\Male\TrollMaleFaceLower02_04.blp","Character\Troll\Male\TrollMaleFaceUpper02_04.blp","",0
4010,8,0,1,2,5,"Character\Troll\Male\TrollMaleFaceLower02_05.blp","Character\Troll\Male\TrollMaleFaceUpper02_05.blp","",0
4011,8,0,1,2,6,"Character\Troll\Male\ForestTrollMaleFaceLower02_00.blp","Character\Troll\Male\ForestTrollMaleFaceUpper02_00.blp","",0
4012,8,0,1,2,7,"Character\Troll\Male\ForestTrollMaleFaceLower02_01.blp","Character\Troll\Male\ForestTrollMaleFaceUpper02_01.blp","",0
4013,8,0,1,2,8,"Character\Troll\Male\ForestTrollMaleFaceLower02_02.blp","Character\Troll\Male\ForestTrollMaleFaceUpper02_02.blp","",0
4014,8,0,1,2,9,"Character\Troll\Male\ForestTrollMaleFaceLower02_03.blp","Character\Troll\Male\ForestTrollMaleFaceUpper02_03.blp","",0
4015,8,0,1,2,10,"Character\Troll\Male\ForestTrollMaleFaceLower02_04.blp","Character\Troll\Male\ForestTrollMaleFaceUpper02_04.blp","",0
4016,8,0,1,2,11,"Character\Troll\Male\ForestTrollMaleFaceLower02_05.blp","Character\Troll\Male\ForestTrollMaleFaceUpper02_05.blp","",0
4017,8,0,1,3,0,"Character\Troll\Male\TrollMaleFaceLower03_00.blp","Character\Troll\Male\TrollMaleFaceUpper03_00.blp","",0
4018,8,0,1,3,1,"Character\Troll\Male\TrollMaleFaceLower03_01.blp","Character\Troll\Male\TrollMaleFaceUpper03_01.blp","",0
4019,8,0,1,3,2,"Character\Troll\Male\TrollMaleFaceLower03_02.blp","Character\Troll\Male\TrollMaleFaceUpper03_02.blp","",0
4020,8,0,1,3,3,"Character\Troll\Male\TrollMaleFaceLower03_03.blp","Character\Troll\Male\TrollMaleFaceUpper03_03.blp","",0
4021,8,0,1,3,4,"Character\Troll\Male\TrollMaleFaceLower03_04.blp","Character\Troll\Male\TrollMaleFaceUpper03_04.blp","",0
4022,8,0,1,3,5,"Character\Troll\Male\TrollMaleFaceLower03_05.blp","Character\Troll\Male\TrollMaleFaceUpper03_05.blp","",0
4023,8,0,1,3,6,"Character\Troll\Male\ForestTrollMaleFaceLower03_00.blp","Character\Troll\Male\ForestTrollMaleFaceUpper03_00.blp","",0
4024,8,0,1,3,7,"Character\Troll\Male\ForestTrollMaleFaceLower03_01.blp","Character\Troll\Male\ForestTrollMaleFaceUpper03_01.blp","",0
4025,8,0,1,3,8,"Character\Troll\Male\ForestTrollMaleFaceLower03_02.blp","Character\Troll\Male\ForestTrollMaleFaceUpper03_02.blp","",0
4026,8,0,1,3,9,"Character\Troll\Male\ForestTrollMaleFaceLower03_03.blp","Character\Troll\Male\ForestTrollMaleFaceUpper03_03.blp","",0
4027,8,0,1,3,10,"Character\Troll\Male\ForestTrollMaleFaceLower03_04.blp","Character\Troll\Male\ForestTrollMaleFaceUpper03_04.blp","",0
4028,8,0,1,3,11,"Character\Troll\Male\ForestTrollMaleFaceLower03_05.blp","Character\Troll\Male\ForestTrollMaleFaceUpper03_05.blp","",0
4029,8,0,1,4,0,"Character\Troll\Male\TrollMaleFaceLower04_00.blp","Character\Troll\Male\TrollMaleFaceUpper04_00.blp","",0
4030,8,0,1,4,1,"Character\Troll\Male\TrollMaleFaceLower04_01.blp","Character\Troll\Male\TrollMaleFaceUpper04_01.blp","",0
4031,8,0,1,4,2,"Character\Troll\Male\TrollMaleFaceLower04_02.blp","Character\Troll\Male\TrollMaleFaceUpper04_02.blp","",0
4032,8,0,1,4,3,"Character\Troll\Male\TrollMaleFaceLower04_03.blp","Character\Troll\Male\TrollMaleFaceUpper04_03.blp","",0
4033,8,0,1,4,4,"Character\Troll\Male\TrollMaleFaceLower04_04.blp","Character\Troll\Male\TrollMaleFaceUpper04_04.blp","",0
4034,8,0,1,4,5,"Character\Troll\Male\TrollMaleFaceLower04_05.blp","Character\Troll\Male\TrollMaleFaceUpper04_05.blp","",0
4035,8,0,1,4,6,"Character\Troll\Male\ForestTrollMaleFaceLower04_00.blp","Character\Troll\Male\ForestTrollMaleFaceUpper04_00.blp","",0
4036,8,0,1,4,7,"Character\Troll\Male\ForestTrollMaleFaceLower04_01.blp","Character\Troll\Male\ForestTrollMaleFaceUpper04_01.blp","",0
4037,8,0,1,4,8,"Character\Troll\Male\ForestTrollMaleFaceLower04_02.blp","Character\Troll\Male\ForestTrollMaleFaceUpper04_02.blp","",0
4038,8,0,1,4,9,"Character\Troll\Male\ForestTrollMaleFaceLower04_03.blp","Character\Troll\Male\ForestTrollMaleFaceUpper04_03.blp","",0
4039,8,0,1,4,10,"Character\Troll\Male\ForestTrollMaleFaceLower04_04.blp","Character\Troll\Male\ForestTrollMaleFaceUpper04_04.blp","",0
4040,8,0,1,4,11,"Character\Troll\Male\ForestTrollMaleFaceLower04_05.blp","Character\Troll\Male\ForestTrollMaleFaceUpper04_05.blp","",0
4041,8,0,2,0,0,"","","",0
4042,8,0,2,0,1,"","","",0
4043,8,0,2,0,2,"","","",0
4044,8,0,2,0,3,"","","",0
4045,8,0,2,0,4,"","","",0
4046,8,0,2,0,5,"","","",0
4047,8,0,2,0,6,"","","",0
4048,8,0,2,0,7,"","","",0
4049,8,0,2,0,8,"","","",0
4050,8,0,2,0,9,"","","",0
4051,8,0,2,1,0,"","","",0
4052,8,0,2,1,1,"","","",0
4053,8,0,2,1,2,"","","",0
4054,8,0,2,1,3,"","","",0
4055,8,0,2,1,4,"","","",0
4056,8,0,2,1,5,"","","",0
4057,8,0,2,1,6,"","","",0
4058,8,0,2,1,7,"","","",0
4059,8,0,2,1,8,"","","",0
4060,8,0,2,1,9,"","","",0
4061,8,0,2,2,0,"","","",0
4062,8,0,2,2,1,"","","",0
4063,8,0,2,2,2,"","","",0
4064,8,0,2,2,3,"","","",0
4065,8,0,2,2,4,"","","",0
4066,8,0,2,2,5,"","","",0
4067,8,0,2,2,6,"","","",0
4068,8,0,2,2,7,"","","",0
4069,8,0,2,2,8,"","","",0
4070,8,0,2,2,9,"","","",0
4071,8,0,2,3,0,"","","",0
4072,8,0,2,3,1,"","","",0
4073,8,0,2,3,2,"","","",0
4074,8,0,2,3,3,"","","",0
4075,8,0,2,3,4,"","","",0
4076,8,0,2,3,5,"","","",0
4077,8,0,2,3,6,"","","",0
4078,8,0,2,3,7,"","","",0
4079,8,0,2,3,8,"","","",0
4080,8,0,2,3,9,"","","",0
4081,8,0,2,4,0,"","","",0
4082,8,0,2,4,1,"","","",0
4083,8,0,2,4,2,"","","",0
4084,8,0,2,4,3,"","","",0
4085,8,0,2,4,4,"","","",0
4086,8,0,2,4,5,"","","",0
4087,8,0,2,4,6,"","","",0
4088,8,0,2,4,7,"","","",0
4089,8,0,2,4,8,"","","",0
4090,8,0,2,4,9,"","","",0
4091,8,0,2,5,0,"Character\Troll\FacialLowerHair00_00.blp","Character\Troll\FacialUpperHair00_00.blp","",0
4092,8,0,2,5,1,"Character\Troll\FacialLowerHair00_01.blp","Character\Troll\FacialUpperHair00_01.blp","",0
4093,8,0,2,5,2,"Character\Troll\FacialLowerHair00_02.blp","Character\Troll\FacialUpperHair00_02.blp","",0
4094,8,0,2,5,3,"Character\Troll\FacialLowerHair00_03.blp","Character\Troll\FacialUpperHair00_03.blp","",0
4095,8,0,2,5,4,"Character\Troll\FacialLowerHair00_04.blp","Character\Troll\FacialUpperHair00_04.blp","",0
4096,8,0,2,5,5,"Character\Troll\FacialLowerHair00_05.blp","Character\Troll\FacialUpperHair00_05.blp","",0
4097,8,0,2,5,6,"Character\Troll\FacialLowerHair00_06.blp","Character\Troll\FacialUpperHair00_06.blp","",0
4098,8,0,2,5,7,"Character\Troll\FacialLowerHair00_07.blp","Character\Troll\FacialUpperHair00_07.blp","",0
4099,8,0,2,5,8,"Character\Troll\FacialLowerHair00_08.blp","Character\Troll\FacialUpperHair00_08.blp","",0
4100,8,0,2,5,9,"Character\Troll\FacialLowerHair00_09.blp","Character\Troll\FacialUpperHair00_09.blp","",0
4101,8,0,2,6,0,"Character\Troll\FacialLowerHair01_00.blp","Character\Troll\FacialUpperHair01_00.blp","",0
4102,8,0,2,6,1,"Character\Troll\FacialLowerHair01_01.blp","Character\Troll\FacialUpperHair01_01.blp","",0
4103,8,0,2,6,2,"Character\Troll\FacialLowerHair01_02.blp","Character\Troll\FacialUpperHair01_02.blp","",0
4104,8,0,2,6,3,"Character\Troll\FacialLowerHair01_03.blp","Character\Troll\FacialUpperHair01_03.blp","",0
4105,8,0,2,6,4,"Character\Troll\FacialLowerHair01_04.blp","Character\Troll\FacialUpperHair01_04.blp","",0
4106,8,0,2,6,5,"Character\Troll\FacialLowerHair01_05.blp","Character\Troll\FacialUpperHair01_05.blp","",0
4107,8,0,2,6,6,"Character\Troll\FacialLowerHair01_06.blp","Character\Troll\FacialUpperHair01_06.blp","",0
4108,8,0,2,6,7,"Character\Troll\FacialLowerHair01_07.blp","Character\Troll\FacialUpperHair01_07.blp","",0
4109,8,0,2,6,8,"Character\Troll\FacialLowerHair01_08.blp","Character\Troll\FacialUpperHair01_08.blp","",0
4110,8,0,2,6,9,"Character\Troll\FacialLowerHair01_09.blp","Character\Troll\FacialUpperHair01_09.blp","",0
4111,8,0,2,7,0,"Character\Troll\FacialLowerHair02_00.blp","Character\Troll\FacialUpperHair02_00.blp","",0
4112,8,0,2,7,1,"Character\Troll\FacialLowerHair02_01.blp","Character\Troll\FacialUpperHair02_01.blp","",0
4113,8,0,2,7,2,"Character\Troll\FacialLowerHair02_02.blp","Character\Troll\FacialUpperHair02_02.blp","",0
4114,8,0,2,7,3,"Character\Troll\FacialLowerHair02_03.blp","Character\Troll\FacialUpperHair02_03.blp","",0
4115,8,0,2,7,4,"Character\Troll\FacialLowerHair02_04.blp","Character\Troll\FacialUpperHair02_04.blp","",0
4116,8,0,2,7,5,"Character\Troll\FacialLowerHair02_05.blp","Character\Troll\FacialUpperHair02_05.blp","",0
4117,8,0,2,7,6,"Character\Troll\FacialLowerHair02_06.blp","Character\Troll\FacialUpperHair02_06.blp","",0
4118,8,0,2,7,7,"Character\Troll\FacialLowerHair02_07.blp","Character\Troll\FacialUpperHair02_07.blp","",0
4119,8,0,2,7,8,"Character\Troll\FacialLowerHair02_08.blp","Character\Troll\FacialUpperHair02_08.blp","",0
4120,8,0,2,7,9,"Character\Troll\FacialLowerHair02_09.blp","Character\Troll\FacialUpperHair02_09.blp","",0
4121,8,0,2,8,0,"Character\Troll\FacialLowerHair03_00.blp","Character\Troll\FacialUpperHair03_00.blp","",0
4122,8,0,2,8,1,"Character\Troll\FacialLowerHair03_01.blp","Character\Troll\FacialUpperHair03_01.blp","",0
4123,8,0,2,8,2,"Character\Troll\FacialLowerHair03_02.blp","Character\Troll\FacialUpperHair03_02.blp","",0
4124,8,0,2,8,3,"Character\Troll\FacialLowerHair03_03.blp","Character\Troll\FacialUpperHair03_03.blp","",0
4125,8,0,2,8,4,"Character\Troll\FacialLowerHair03_04.blp","Character\Troll\FacialUpperHair03_04.blp","",0
4126,8,0,2,8,5,"Character\Troll\FacialLowerHair03_05.blp","Character\Troll\FacialUpperHair03_05.blp","",0
4127,8,0,2,8,6,"Character\Troll\FacialLowerHair03_06.blp","Character\Troll\FacialUpperHair03_06.blp","",0
4128,8,0,2,8,7,"Character\Troll\FacialLowerHair03_07.blp","Character\Troll\FacialUpperHair03_07.blp","",0
4129,8,0,2,8,8,"Character\Troll\FacialLowerHair03_08.blp","Character\Troll\FacialUpperHair03_08.blp","",0
4130,8,0,2,8,9,"Character\Troll\FacialLowerHair03_09.blp","Character\Troll\FacialUpperHair03_09.blp","",0
4131,8,0,2,9,0,"Character\Troll\FacialLowerHair04_00.blp","Character\Troll\FacialUpperHair04_00.blp","",0
4132,8,0,2,9,1,"Character\Troll\FacialLowerHair04_01.blp","Character\Troll\FacialUpperHair04_01.blp","",0
4133,8,0,2,9,2,"Character\Troll\FacialLowerHair04_02.blp","Character\Troll\FacialUpperHair04_02.blp","",0
4134,8,0,2,9,3,"Character\Troll\FacialLowerHair04_03.blp","Character\Troll\FacialUpperHair04_03.blp","",0
4135,8,0,2,9,4,"Character\Troll\FacialLowerHair04_04.blp","Character\Troll\FacialUpperHair04_04.blp","",0
4136,8,0,2,9,5,"Character\Troll\FacialLowerHair04_05.blp","Character\Troll\FacialUpperHair04_05.blp","",0
4137,8,0,2,9,6,"Character\Troll\FacialLowerHair04_06.blp","Character\Troll\FacialUpperHair04_06.blp","",0
4138,8,0,2,9,7,"Character\Troll\FacialLowerHair04_07.blp","Character\Troll\FacialUpperHair04_07.blp","",0
4139,8,0,2,9,8,"Character\Troll\FacialLowerHair04_08.blp","Character\Troll\FacialUpperHair04_08.blp","",0
4140,8,0,2,9,9,"Character\Troll\FacialLowerHair04_09.blp","Character\Troll\FacialUpperHair04_09.blp","",0
4141,8,0,2,10,0,"Character\Troll\FacialLowerHair05_00.blp","Character\Troll\FacialUpperHair05_00.blp","",0
4142,8,0,2,10,1,"Character\Troll\FacialLowerHair05_01.blp","Character\Troll\FacialUpperHair05_01.blp","",0
4143,8,0,2,10,2,"Character\Troll\FacialLowerHair05_02.blp","Character\Troll\FacialUpperHair05_02.blp","",0
4144,8,0,2,10,3,"Character\Troll\FacialLowerHair05_03.blp","Character\Troll\FacialUpperHair05_03.blp","",0
4145,8,0,2,10,4,"Character\Troll\FacialLowerHair05_04.blp","Character\Troll\FacialUpperHair05_04.blp","",0
4146,8,0,2,10,5,"Character\Troll\FacialLowerHair05_05.blp","Character\Troll\FacialUpperHair05_05.blp","",0
4147,8,0,2,10,6,"Character\Troll\FacialLowerHair05_06.blp","Character\Troll\FacialUpperHair05_06.blp","",0
4148,8,0,2,10,7,"Character\Troll\FacialLowerHair05_07.blp","Character\Troll\FacialUpperHair05_07.blp","",0
4149,8,0,2,10,8,"Character\Troll\FacialLowerHair05_08.blp","Character\Troll\FacialUpperHair05_08.blp","",0
4150,8,0,2,10,9,"Character\Troll\FacialLowerHair05_09.blp","Character\Troll\FacialUpperHair05_09.blp","",0
4151,8,0,2,11,0,"Character\Troll\FacialLowerHair06_00.blp","Character\Troll\FacialUpperHair06_00.blp","",0
4152,8,0,2,11,1,"Character\Troll\FacialLowerHair06_00.blp","Character\Troll\FacialUpperHair06_00.blp","",0
4153,8,0,2,11,2,"Character\Troll\FacialLowerHair06_00.blp","Character\Troll\FacialUpperHair06_00.blp","",0
4154,8,0,2,11,3,"Character\Troll\FacialLowerHair06_00.blp","Character\Troll\FacialUpperHair06_00.blp","",0
4155,8,0,2,11,4,"Character\Troll\FacialLowerHair06_00.blp","Character\Troll\FacialUpperHair06_00.blp","",0
4156,8,0,2,11,5,"Character\Troll\FacialLowerHair06_00.blp","Character\Troll\FacialUpperHair06_00.blp","",0
4157,8,0,2,11,6,"Character\Troll\FacialLowerHair06_00.blp","Character\Troll\FacialUpperHair06_00.blp","",0
4158,8,0,2,11,7,"Character\Troll\FacialLowerHair06_00.blp","Character\Troll\FacialUpperHair06_00.blp","",0
4159,8,0,2,11,8,"Character\Troll\FacialLowerHair06_00.blp","Character\Troll\FacialUpperHair06_00.blp","",0
4160,8,0,2,11,9,"Character\Troll\FacialLowerHair06_00.blp","Character\Troll\FacialUpperHair06_00.blp","",0
4161,8,0,2,12,0,"Character\Troll\FacialLowerHair07_00.blp","Character\Troll\FacialUpperHair07_00.blp","",0
4162,8,0,2,12,1,"Character\Troll\FacialLowerHair07_01.blp","Character\Troll\FacialUpperHair07_01.blp","",0
4163,8,0,2,12,2,"Character\Troll\FacialLowerHair07_02.blp","Character\Troll\FacialUpperHair07_02.blp","",0
4164,8,0,2,12,3,"Character\Troll\FacialLowerHair07_03.blp","Character\Troll\FacialUpperHair07_03.blp","",0
4165,8,0,2,12,4,"Character\Troll\FacialLowerHair07_04.blp","Character\Troll\FacialUpperHair07_04.blp","",0
4166,8,0,2,12,5,"Character\Troll\FacialLowerHair07_05.blp","Character\Troll\FacialUpperHair07_05.blp","",0
4167,8,0,2,12,6,"Character\Troll\FacialLowerHair07_06.blp","Character\Troll\FacialUpperHair07_06.blp","",0
4168,8,0,2,12,7,"Character\Troll\FacialLowerHair07_07.blp","Character\Troll\FacialUpperHair07_07.blp","",0
4169,8,0,2,12,8,"Character\Troll\FacialLowerHair07_08.blp","Character\Troll\FacialUpperHair07_08.blp","",0
4170,8,0,2,12,9,"Character\Troll\FacialLowerHair07_09.blp","Character\Troll\FacialUpperHair07_09.blp","",0
4171,8,0,2,13,0,"Character\Troll\FacialLowerHair08_00.blp","Character\Troll\FacialUpperHair08_00.blp","",0
4172,8,0,2,13,1,"Character\Troll\FacialLowerHair08_00.blp","Character\Troll\FacialUpperHair08_00.blp","",0
4173,8,0,2,13,2,"Character\Troll\FacialLowerHair08_00.blp","Character\Troll\FacialUpperHair08_00.blp","",0
4174,8,0,2,13,3,"Character\Troll\FacialLowerHair08_00.blp","Character\Troll\FacialUpperHair08_00.blp","",0
4175,8,0,2,13,4,"Character\Troll\FacialLowerHair08_00.blp","Character\Troll\FacialUpperHair08_00.blp","",0
4176,8,0,2,13,5,"Character\Troll\FacialLowerHair08_00.blp","Character\Troll\FacialUpperHair08_00.blp","",0
4177,8,0,2,13,6,"Character\Troll\FacialLowerHair08_00.blp","Character\Troll\FacialUpperHair08_00.blp","",0
4178,8,0,2,13,7,"Character\Troll\FacialLowerHair08_00.blp","Character\Troll\FacialUpperHair08_00.blp","",0
4179,8,0,2,13,8,"Character\Troll\FacialLowerHair08_00.blp","Character\Troll\FacialUpperHair08_00.blp","",0
4180,8,0,2,13,9,"Character\Troll\FacialLowerHair08_00.blp","Character\Troll\FacialUpperHair08_00.blp","",0
4181,8,0,3,0,0,"","","",0
4182,8,0,3,0,1,"","","",0
4183,8,0,3,0,2,"","","",0
4184,8,0,3,0,3,"","","",0
4185,8,0,3,0,4,"","","",0
4186,8,0,3,0,5,"","","",0
4187,8,0,3,0,6,"","","",0
4188,8,0,3,0,7,"","","",0
4189,8,0,3,0,8,"","","",0
4190,8,0,3,0,9,"","","",0
4191,8,0,3,1,0,"Character\Troll\Hair00_00.blp","Character\Troll\ScalpLowerHair00_00.blp","Character\Troll\ScalpUpperHair00_00.blp",0
4192,8,0,3,1,1,"Character\Troll\Hair00_01.blp","Character\Troll\ScalpLowerHair00_01.blp","Character\Troll\ScalpUpperHair00_01.blp",0
4193,8,0,3,1,2,"Character\Troll\Hair00_02.blp","Character\Troll\ScalpLowerHair00_02.blp","Character\Troll\ScalpUpperHair00_02.blp",0
4194,8,0,3,1,3,"Character\Troll\Hair00_03.blp","Character\Troll\ScalpLowerHair00_03.blp","Character\Troll\ScalpUpperHair00_03.blp",0
4195,8,0,3,1,4,"Character\Troll\Hair00_04.blp","Character\Troll\ScalpLowerHair00_04.blp","Character\Troll\ScalpUpperHair00_04.blp",0
4196,8,0,3,1,5,"Character\Troll\Hair00_05.blp","Character\Troll\ScalpLowerHair00_05.blp","Character\Troll\ScalpUpperHair00_05.blp",0
4197,8,0,3,1,6,"Character\Troll\Hair00_06.blp","Character\Troll\ScalpLowerHair00_06.blp","Character\Troll\ScalpUpperHair00_06.blp",0
4198,8,0,3,1,7,"Character\Troll\Hair00_07.blp","Character\Troll\ScalpLowerHair00_07.blp","Character\Troll\ScalpUpperHair00_07.blp",0
4199,8,0,3,1,8,"Character\Troll\Hair00_08.blp","Character\Troll\ScalpLowerHair00_08.blp","Character\Troll\ScalpUpperHair00_08.blp",0
4200,8,0,3,1,9,"Character\Troll\Hair00_09.blp","Character\Troll\ScalpLowerHair00_09.blp","Character\Troll\ScalpUpperHair00_09.blp",0
4201,8,0,3,2,0,"Character\Troll\Hair00_00.blp","Character\Troll\ScalpLowerHair01_09.blp","Character\Troll\ScalpUpperHair01_00.blp",0
4202,8,0,3,2,1,"Character\Troll\Hair00_01.blp","Character\Troll\ScalpLowerHair01_09.blp","Character\Troll\ScalpUpperHair01_01.blp",0
4203,8,0,3,2,2,"Character\Troll\Hair00_02.blp","Character\Troll\ScalpLowerHair01_09.blp","Character\Troll\ScalpUpperHair01_02.blp",0
4204,8,0,3,2,3,"Character\Troll\Hair00_03.blp","Character\Troll\ScalpLowerHair01_09.blp","Character\Troll\ScalpUpperHair01_03.blp",0
4205,8,0,3,2,4,"Character\Troll\Hair00_04.blp","Character\Troll\ScalpLowerHair01_09.blp","Character\Troll\ScalpUpperHair01_04.blp",0
4206,8,0,3,2,5,"Character\Troll\Hair00_05.blp","Character\Troll\ScalpLowerHair01_09.blp","Character\Troll\ScalpUpperHair01_05.blp",0
4207,8,0,3,2,6,"Character\Troll\Hair00_06.blp","Character\Troll\ScalpLowerHair01_09.blp","Character\Troll\ScalpUpperHair01_06.blp",0
4208,8,0,3,2,7,"Character\Troll\Hair00_07.blp","Character\Troll\ScalpLowerHair01_09.blp","Character\Troll\ScalpUpperHair01_07.blp",0
4209,8,0,3,2,8,"Character\Troll\Hair00_08.blp","Character\Troll\ScalpLowerHair01_09.blp","Character\Troll\ScalpUpperHair01_08.blp",0
4210,8,0,3,2,9,"Character\Troll\Hair00_09.blp","Character\Troll\ScalpLowerHair01_09.blp","Character\Troll\ScalpUpperHair01_09.blp",0
4211,8,0,3,3,0,"Character\Troll\Hair00_00.blp","Character\Troll\ScalpLowerHair02_00.blp","Character\Troll\ScalpUpperHair02_00.blp",0
4212,8,0,3,3,1,"Character\Troll\Hair00_01.blp","Character\Troll\ScalpLowerHair02_01.blp","Character\Troll\ScalpUpperHair02_01.blp",0
4213,8,0,3,3,2,"Character\Troll\Hair00_02.blp","Character\Troll\ScalpLowerHair02_02.blp","Character\Troll\ScalpUpperHair02_02.blp",0
4214,8,0,3,3,3,"Character\Troll\Hair00_03.blp","Character\Troll\ScalpLowerHair02_03.blp","Character\Troll\ScalpUpperHair02_03.blp",0
4215,8,0,3,3,4,"Character\Troll\Hair00_04.blp","Character\Troll\ScalpLowerHair02_04.blp","Character\Troll\ScalpUpperHair02_04.blp",0
4216,8,0,3,3,5,"Character\Troll\Hair00_05.blp","Character\Troll\ScalpLowerHair02_05.blp","Character\Troll\ScalpUpperHair02_05.blp",0
4217,8,0,3,3,6,"Character\Troll\Hair00_06.blp","Character\Troll\ScalpLowerHair02_06.blp","Character\Troll\ScalpUpperHair02_06.blp",0
4218,8,0,3,3,7,"Character\Troll\Hair00_07.blp","Character\Troll\ScalpLowerHair02_07.blp","Character\Troll\ScalpUpperHair02_07.blp",0
4219,8,0,3,3,8,"Character\Troll\Hair00_08.blp","Character\Troll\ScalpLowerHair02_08.blp","Character\Troll\ScalpUpperHair02_08.blp",0
4220,8,0,3,3,9,"Character\Troll\Hair00_09.blp","Character\Troll\ScalpLowerHair02_09.blp","Character\Troll\ScalpUpperHair02_09.blp",0
4221,8,0,3,4,0,"Character\Troll\Hair00_00.blp","Character\Troll\ScalpLowerHair03_00.blp","Character\Troll\ScalpUpperHair03_00.blp",0
4222,8,0,3,4,1,"Character\Troll\Hair00_01.blp","Character\Troll\ScalpLowerHair03_01.blp","Character\Troll\ScalpUpperHair03_01.blp",0
4223,8,0,3,4,2,"Character\Troll\Hair00_02.blp","Character\Troll\ScalpLowerHair03_02.blp","Character\Troll\ScalpUpperHair03_02.blp",0
4224,8,0,3,4,3,"Character\Troll\Hair00_03.blp","Character\Troll\ScalpLowerHair03_03.blp","Character\Troll\ScalpUpperHair03_03.blp",0
4225,8,0,3,4,4,"Character\Troll\Hair00_04.blp","Character\Troll\ScalpLowerHair03_04.blp","Character\Troll\ScalpUpperHair03_04.blp",0
4226,8,0,3,4,5,"Character\Troll\Hair00_05.blp","Character\Troll\ScalpLowerHair03_05.blp","Character\Troll\ScalpUpperHair03_05.blp",0
4227,8,0,3,4,6,"Character\Troll\Hair00_06.blp","Character\Troll\ScalpLowerHair03_06.blp","Character\Troll\ScalpUpperHair03_06.blp",0
4228,8,0,3,4,7,"Character\Troll\Hair00_07.blp","Character\Troll\ScalpLowerHair03_07.blp","Character\Troll\ScalpUpperHair03_07.blp",0
4229,8,0,3,4,8,"Character\Troll\Hair00_08.blp","Character\Troll\ScalpLowerHair03_08.blp","Character\Troll\ScalpUpperHair03_08.blp",0
4230,8,0,3,4,9,"Character\Troll\Hair00_09.blp","Character\Troll\ScalpLowerHair03_09.blp","Character\Troll\ScalpUpperHair03_09.blp",0
4231,8,0,3,5,0,"Character\Troll\Hair00_00.blp","Character\Troll\ScalpLowerHair04_00.blp","Character\Troll\ScalpUpperHair04_00.blp",0
4232,8,0,3,5,1,"Character\Troll\Hair00_01.blp","Character\Troll\ScalpLowerHair04_01.blp","Character\Troll\ScalpUpperHair04_01.blp",0
4233,8,0,3,5,2,"Character\Troll\Hair00_02.blp","Character\Troll\ScalpLowerHair04_02.blp","Character\Troll\ScalpUpperHair04_02.blp",0
4234,8,0,3,5,3,"Character\Troll\Hair00_03.blp","Character\Troll\ScalpLowerHair04_03.blp","Character\Troll\ScalpUpperHair04_03.blp",0
4235,8,0,3,5,4,"Character\Troll\Hair00_04.blp","Character\Troll\ScalpLowerHair04_04.blp","Character\Troll\ScalpUpperHair04_04.blp",0
4236,8,0,3,5,5,"Character\Troll\Hair00_05.blp","Character\Troll\ScalpLowerHair04_05.blp","Character\Troll\ScalpUpperHair04_05.blp",0
4237,8,0,3,5,6,"Character\Troll\Hair00_06.blp","Character\Troll\ScalpLowerHair04_06.blp","Character\Troll\ScalpUpperHair04_06.blp",0
4238,8,0,3,5,7,"Character\Troll\Hair00_07.blp","Character\Troll\ScalpLowerHair04_07.blp","Character\Troll\ScalpUpperHair04_07.blp",0
4239,8,0,3,5,8,"Character\Troll\Hair00_08.blp","Character\Troll\ScalpLowerHair04_08.blp","Character\Troll\ScalpUpperHair04_08.blp",0
4240,8,0,3,5,9,"Character\Troll\Hair00_09.blp","Character\Troll\ScalpLowerHair04_09.blp","Character\Troll\ScalpUpperHair04_09.blp",0
